dgp_name,feature_set,colsamp_arm,s,max_depth,regime,test_rocauc_mean,test_rocauc_std,test_rocauc_count,test_prauc_mean,test_prauc_std,test_prauc_count,cooc_mean_mean,cooc_mean_std,cooc_mean_count,delta_valid_prauc_mean,delta_valid_prauc_std,delta_valid_prauc_count,delta_valid_rocauc_mean,delta_valid_rocauc_std,delta_valid_rocauc_count,delta_valid_latent_corr_mean,delta_valid_latent_corr_std,delta_valid_latent_corr_count,delta_test_prauc_mean,delta_test_prauc_std,delta_test_prauc_count,delta_test_rocauc_mean,delta_test_rocauc_std,delta_test_rocauc_count,delta_test_latent_corr_mean,delta_test_latent_corr_std,delta_test_latent_corr_count,delta_cooc_mean_mean,delta_cooc_mean_std,delta_cooc_mean_count,delta_cooc_path_mean_mean,delta_cooc_path_mean_std,delta_cooc_path_mean_count
count_exposure,F0,C3,0.6,4,early_stopping,0.7820737283104893,0.015860252316110875,12,0.19131528986505486,0.014635600570168886,12,0.7514791921388295,0.06969346594303981,12,-0.002830280938496211,0.007603884787040527,12,-0.0062482557549808455,0.009751727672902246,12,0.001896338756150177,0.08710136590396986,12,-0.0036092263864408634,0.00948550513722814,12,-0.0050956649279468025,0.007410126926813781,12,0.0010052742234826866,0.0861632353510234,12,-0.20361274353628964,0.09076817478511526,12,-0.4283539898888915,0.10105095030319852,12
count_exposure,F0,C3,0.8,4,early_stopping,0.7855683143261452,0.013912539824746781,12,0.1966004024263828,0.014669648646893721,12,0.9377396679905577,0.06946549957066396,12,0.002599452757740197,0.0047547538795755075,12,-0.0005811666827450398,0.005899644632584827,12,0.012442549952242801,0.05840194450469594,12,0.00167588617488709,0.006998772133055942,12,-0.0016010789122908782,0.00618063669958615,12,0.011655857731098737,0.058760450520222184,12,-0.0173522676845613,0.09988941082090783,12,-0.12152946293088296,0.12829553885881034,12
count_exposure,F0,C3,0.9,4,early_stopping,0.7863476718755046,0.01189841779934351,12,0.19475486700199732,0.01016479847079997,12,0.9064381175745396,0.12648312919952423,12,0.0027804381800434555,0.00310136811493973,12,-0.0001421600308466331,0.004428573144090741,12,0.011023761803699331,0.04888582389564794,12,-0.00016964924949839968,0.005730843933058779,12,-0.0008217213629315249,0.0037245318240946906,12,0.010447040504714409,0.0497570854575164,12,-0.04865381810057942,0.1429899664014598,12,-0.08578211360900921,0.17546161137026212,12
count_exposure,F1,C0,1.0,4,early_stopping,0.7907447021428816,0.01160316362358305,12,0.19697334491616636,0.009175224645022316,12,0.020636767935347074,0.02813874954631869,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12
count_exposure,F1,C1,0.4,4,early_stopping,0.7917371279337484,0.011075533534515323,12,0.2021021854262104,0.011573458528798129,12,0.2660960751516784,0.0885572207585728,12,0.002656899939574022,0.006090066088384068,12,0.0006896543029614269,0.0028787603903738467,12,0.0008079301037123195,0.06021184279690132,12,0.005128840510044037,0.009469997871298845,12,0.0009924257908669094,0.0037951245554417013,12,0.0020351412116696257,0.059349175776621715,12,0.24545930721633127,0.09775755168194337,12,0.17822684558587776,0.06738953125251027,12
count_exposure,F1,C1,0.6,4,early_stopping,0.7924545486342138,0.010998861281240023,12,0.20182114079096383,0.013893093769477513,12,0.31876381115261254,0.07627361583842429,12,0.0030298487953023,0.005762747815066656,12,0.001333368754245769,0.0024915403753689724,12,-0.013822395671220225,0.06566002865823485,12,0.004847795874797482,0.010328897830405432,12,0.0017098464913322027,0.00294076144124916,12,-0.013787217140048186,0.06651654589847712,12,0.29812704321726546,0.08203958546935752,12,0.18891073953650828,0.055139933744068385,12
count_exposure,F1,C1,0.8,4,early_stopping,0.7915008962704172,0.011492185908931717,12,0.19891435013368808,0.012547341591882009,12,0.15556807786945082,0.04984426016704678,12,0.0015739478606135726,0.0049820227630155535,12,0.0011352299029956936,0.0020351202675093034,12,-0.00290493659602901,0.04267749330188458,12,0.0019410052175217254,0.010156063864506557,12,0.000756194127535729,0.0032368995649150177,12,-0.0034126793702309957,0.04295236179211126,12,0.13493130993410374,0.0540199648977142,12,0.07063973779830082,0.03620524281934557,12
count_exposure,F1,C1,0.9,4,early_stopping,0.7916421933393618,0.011409336884568098,12,0.1991340722965016,0.01131032173559806,12,0.09528501868942559,0.06693666765724234,12,0.00039625436998953073,0.004368504376791455,12,0.0013194863723202204,0.0014265656890120743,12,-0.007795245981523702,0.04892477587395966,12,0.0021607273803352714,0.00972226212086574,12,0.0008974911964801935,0.002181556899767194,12,-0.0083524429940951,0.04929420063207147,12,0.07464825075407851,0.06125531969243177,12,0.02733815917850325,0.022075141902328756,12
count_exposure,F1,C2,0.4,4,early_stopping,0.7912523411081284,0.01133391200515058,12,0.20057965444865575,0.013383071911807402,12,0.4900432737177128,0.0738595050510402,12,0.003129305063686245,0.00515413217004312,12,-0.0004081616139292403,0.0036973152899385407,12,-0.020835735165185738,0.059046334488129654,12,0.003606309532489381,0.00989589151119305,12,0.0005076389652467206,0.00336748233905082,12,-0.020738625831786428,0.059023007999157086,12,0.46940650578236576,0.07448135302750909,12,0.2113286824886198,0.029876293723991264,12
count_exposure,F1,C2,0.6,4,early_stopping,0.7915905579238962,0.01003024188197835,12,0.2001639124115602,0.01485194357673,12,0.41440976347715003,0.11000724888912583,12,0.0031428496636113773,0.00856184505086567,12,0.00041328860865569306,0.0036450476776176788,12,-0.018117061599606826,0.058481060473966825,12,0.003190567495393879,0.011407159831797438,12,0.0008458557810146946,0.004456104532558219,12,-0.01825180426270871,0.05852597587873501,12,0.393772995541803,0.09979173548537992,12,0.18170939887940138,0.041579707684232844,12
count_exposure,F1,C2,0.8,4,early_stopping,0.7917076933894261,0.012704306745688147,12,0.1987295070514721,0.01356217670120619,12,0.1880797690759395,0.07602246628093551,12,0.002562495389289395,0.005630144251481712,12,0.0016321273109984231,0.0011730758324902226,12,-0.004366084480316788,0.06453713723365039,12,0.0017561621353057721,0.009382981549449936,12,0.0009629912465446422,0.0037424644604976617,12,-0.004601851774782488,0.06411226041744626,12,0.1674430011405925,0.06565685095468776,12,0.06914085506138738,0.027135188663401498,12
count_exposure,F1,C2,0.9,4,early_stopping,0.7905490201024583,0.012435279585561607,12,0.1980314409829552,0.013243315511626963,12,0.09081906750201657,0.04752125345982228,12,0.0014025599038554187,0.005724726686703858,12,0.0007801544656010906,0.0018917962196017858,12,0.00497780386996699,0.05284663819068725,12,0.0010580960667888422,0.009035640260574735,12,-0.00019568204042326917,0.003996886363713041,12,0.004587669883402469,0.053909740016408185,12,0.07018229956666949,0.0398167678773818,12,0.021783657620745123,0.010729007114726682,12
count_exposure,F1,C3,0.4,4,early_stopping,0.7824707435952688,0.011694891276924893,12,0.19392411998451045,0.01059680322347276,12,0.26108622683555754,0.05802054515480066,12,-0.00031184104726324907,0.010064788032832717,12,-0.006233868153740403,0.008083025982190236,12,-0.013705663003968896,0.0715953552916389,12,-0.0030492249316558737,0.007475167613931585,12,-0.008273958547612861,0.009649320063424694,12,-0.014356600590535415,0.07271254737528782,12,0.24044945890021044,0.07751240910703595,12,0.10742258726201748,0.025109853909622525,12
count_exposure,F1,C3,0.6,4,early_stopping,0.7898023610070918,0.011591589989319601,12,0.19966530181792796,0.011880456243950278,12,0.4255369729424679,0.07961739887290196,12,0.0031253262935477025,0.00530374908289466,12,-0.0007757070849154502,0.004125555039343209,12,-0.00796594535266959,0.0700446234239846,12,0.002691956901761624,0.008611814996878096,12,-0.0009423411357897815,0.0054832863644729305,12,-0.0076067470583008985,0.07104367827917264,12,0.4049002050071209,0.07764537402903098,12,0.2053327428312759,0.04845447045663174,12
count_exposure,F1,C3,0.8,4,early_stopping,0.7927431004602107,0.01085407443824578,12,0.20277926508369484,0.01474321614243296,12,0.3166315463955092,0.08070206484502201,12,0.001610866326247291,0.004608068702098912,12,0.0012202524141378401,0.0025197057401713336,12,6.03956504816594e-05,0.053947945449532374,12,0.005805920167528497,0.011730792411042308,12,0.0019983983173291384,0.003152214439966325,12,-0.00010153978306596627,0.05437864420344854,12,0.29599477846016214,0.0722319966197501,12,0.15424751688767852,0.03237347842953395,12
count_exposure,F1,C3,0.9,4,early_stopping,0.7915886945263764,0.011197183711321024,12,0.2010784408853157,0.013556511175819293,12,0.17610461020435444,0.07487403080370393,12,0.00033693504720189865,0.007081046652183033,12,0.0006142862448754449,0.002793429121267918,12,-0.012415753989499031,0.06107035401260589,12,0.004105095969149389,0.009509600471715148,12,0.0008439923834947793,0.00273993325555515,12,-0.012365136822752901,0.06100475886518327,12,0.15546784226900737,0.07074370361025717,12,0.06707269480885868,0.03470886529685348,12
