run_id,scenario_id,rep_id,dgp_name,dgp.mu_loge,dgp.sigma_loge,dgp.sigma_v,dgp.beta,dgp.dispersion_phi,dgp.smoothing_s,dgp.distractors.p_e,dgp.distractors.loge_noise_scale_mult,dgp.distractors.p_noise,dgp.distractors.noise_scale_mult,dgp.prevalence_target,feature_set,colsamp_arm,s,colsample_bylevel,colsample_bynode,max_depth,regime,n_estimators_cap,n_estimators_used,best_iteration,train_seconds,valid_rocauc,valid_prauc,test_rocauc,test_prauc,valid_latent_corr,test_latent_corr,nthread,cooc_mean,cooc_A__B,cooc_path_mean,cooc_path_A__B,valid_prauc_base,valid_rocauc_base,valid_latent_corr_base,test_prauc_base,test_rocauc_base,test_latent_corr_base,cooc_mean_base,cooc_path_mean_base,delta_valid_prauc,delta_valid_rocauc,delta_valid_latent_corr,delta_test_prauc,delta_test_rocauc,delta_test_latent_corr,delta_cooc_mean,delta_cooc_path_mean
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C1,0.9,0.9,1.0,4,early_stopping,1200,10,9,0.3691586229979293,0.7725503005891926,0.1940431468549642,0.7636040766250074,0.175216493882433,0.7089742059244315,0.7197539909761361,14,1.0,1.0,0.9959935897435898,0.9959935897435898,0.1931156414356208,0.7719715165718323,0.7106923203217235,0.1748929229946264,0.7626560290238726,0.7215693359232038,1.0,1.0,0.0009275054193434162,0.0005787840173603342,-0.00171811439729197,0.00032357088780660126,0.0009480476011347605,-0.0018153449470676986,0.0,-0.004006410256410242
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C2,0.9,1.0,0.9,4,early_stopping,1200,20,19,0.5836823019999429,0.777130007979965,0.1962398318927742,0.7685173612614133,0.1780423963330832,0.7331855417621977,0.7456579095779154,14,1.0,1.0,0.9926373626373626,0.9926373626373626,0.1931156414356208,0.7719715165718323,0.7106923203217235,0.1748929229946264,0.7626560290238726,0.7215693359232038,1.0,1.0,0.0031241904571533974,0.005158491408132737,0.022493221440474276,0.003149473338456804,0.005861332237540706,0.02408857365471162,0.0,-0.007362637362637425
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C3,0.9,0.9,0.9,4,early_stopping,1200,69,68,0.9003035700006876,0.7808664767350904,0.198343399693192,0.7698665762719029,0.1836009608303122,0.8174347307758456,0.8302840699082086,14,0.9494949494949496,0.9494949494949496,0.8647669950700253,0.8647669950700253,0.1931156414356208,0.7719715165718323,0.7106923203217235,0.1748929229946264,0.7626560290238726,0.7215693359232038,1.0,1.0,0.005227758257571213,0.008894960163258081,0.10674241045412214,0.0087080378356858,0.007210547248030275,0.10871473398500475,-0.050505050505050386,-0.1352330049299747
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C1,0.9,0.9,1.0,4,early_stopping,1200,36,35,0.6555514600040624,0.7889666931088429,0.1969950622718496,0.77743601999659,0.1913595582104826,0.7956362860329047,0.8035111332997528,14,0.1666666666666666,0.1666666666666666,0.0441391941391941,0.0441391941391941,0.1971803328169485,0.7876436314833273,0.7910430483653235,0.1895716032643418,0.7781141839504992,0.7983349682244025,0.0952380952380952,0.0153860689574975,-0.00018527054509889784,0.0013230616255156535,0.00459323766758124,0.001787954946140785,-0.0006781639539092943,0.005176165075350236,0.0714285714285714,0.0287531251816966
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C2,0.9,1.0,0.9,4,early_stopping,1200,7,6,0.4857286070036934,0.7888619166424852,0.1959885949170042,0.7712242251463682,0.1824682261618401,0.7296862656369609,0.7369873693305481,14,0.1621621621621621,0.1621621621621621,0.0362761112761112,0.0362761112761112,0.1971803328169485,0.7876436314833273,0.7910430483653235,0.1895716032643418,0.7781141839504992,0.7983349682244025,0.0952380952380952,0.0153860689574975,-0.001191737899944284,0.0012182851591578947,-0.061356782728362536,-0.007103377102501696,-0.006889958804131013,-0.06134759889385444,0.06692406692406688,0.020890042318613702
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C3,0.9,0.9,0.9,4,early_stopping,1200,29,28,0.5065302239963785,0.7895403516546599,0.1995468221830825,0.7778509051365077,0.1948094177492936,0.7852897218558234,0.7924735494166849,14,0.2203389830508474,0.2203389830508474,0.0941112559756627,0.0941112559756627,0.1971803328169485,0.7876436314833273,0.7910430483653235,0.1895716032643418,0.7781141839504992,0.7983349682244025,0.0952380952380952,0.0153860689574975,0.0023664893661340114,0.0018967201713325776,-0.005753326509500112,0.005237814484951808,-0.00026327881399157427,-0.005861418807717622,0.1251008878127522,0.0787251870181652
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C1,0.8,0.8,1.0,4,early_stopping,1200,20,19,0.4629827750031836,0.7751005183823065,0.1949300706532975,0.7687031094945189,0.1776779476043385,0.731862330130331,0.7434228212250776,14,1.0,1.0,0.9702164502164504,0.9702164502164504,0.1931156414356208,0.7719715165718323,0.7106923203217235,0.1748929229946264,0.7626560290238726,0.7215693359232038,1.0,1.0,0.0018144292176767163,0.0031290018104742634,0.021170009808607504,0.002785024609712111,0.006047080470646282,0.02185348530187381,0.0,-0.02978354978354958
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C2,0.8,1.0,0.8,4,early_stopping,1200,71,70,0.9289292579996982,0.7821274413015227,0.1996512673951741,0.7721304082660809,0.182383128317131,0.8211595982007625,0.8337356083544114,14,0.9405940594059404,0.9405940594059404,0.840351260400765,0.840351260400765,0.1931156414356208,0.7719715165718323,0.7106923203217235,0.1748929229946264,0.7626560290238726,0.7215693359232038,1.0,1.0,0.006535625959553315,0.010155924729690402,0.11046727787903898,0.007490205322504606,0.009474379242208286,0.11216627243120758,-0.05940594059405957,-0.15964873959923498
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C3,0.8,0.8,0.8,4,early_stopping,1200,44,43,0.5207085199945141,0.7756040959614439,0.1970217305342295,0.769768215063125,0.1805757794991897,0.7824338414986696,0.7935299878625374,14,0.9864864864864864,0.9864864864864864,0.8875539625539622,0.8875539625539622,0.1931156414356208,0.7719715165718323,0.7106923203217235,0.1748929229946264,0.7626560290238726,0.7215693359232038,1.0,1.0,0.003906089098608706,0.00363257938961159,0.0717415211769461,0.005682856504563322,0.007112186039252344,0.07196065193933354,-0.013513513513513598,-0.11244603744603776
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C1,0.8,0.8,1.0,4,early_stopping,1200,70,69,0.8438205620041117,0.7899732568665548,0.200414946130419,0.7787018108826922,0.1889494587170525,0.8457674635611493,0.8534268156189834,14,0.16,0.16,0.0446493506493506,0.0446493506493506,0.1971803328169485,0.7876436314833273,0.7910430483653235,0.1895716032643418,0.7781141839504992,0.7983349682244025,0.0952380952380952,0.0153860689574975,0.003234613313470497,0.0023296253832275626,0.054724415195825826,-0.0006221445472893161,0.0005876269321929417,0.05509184739458084,0.0647619047619048,0.029263281691853098
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C2,0.8,1.0,0.8,4,early_stopping,1200,7,6,0.4007281259982846,0.7881513488664035,0.1987874887309232,0.7704750338319881,0.1866443531955277,0.7287866681938601,0.7366340378118348,14,0.2972972972972973,0.2972972972972973,0.1065043065043064,0.1065043065043064,0.1971803328169485,0.7876436314833273,0.7910430483653235,0.1895716032643418,0.7781141839504992,0.7983349682244025,0.0952380952380952,0.0153860689574975,0.0016071559139747005,0.0005077173830762005,-0.0622563801714634,-0.0029272500688141134,-0.007639150118511129,-0.061700930412567745,0.2020592020592021,0.0911182375468089
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C3,0.8,0.8,0.8,4,early_stopping,1200,31,30,0.614601502995356,0.7889044974829993,0.1989972064959368,0.7780793307535872,0.1899933719201799,0.7798439106229998,0.7874112773669392,14,0.360655737704918,0.360655737704918,0.1705608599051221,0.1705608599051221,0.1971803328169485,0.7876436314833273,0.7910430483653235,0.1895716032643418,0.7781141839504992,0.7983349682244025,0.0952380952380952,0.0153860689574975,0.0018168736789883067,0.0012608659996720117,-0.011199137742323617,0.0004217686558380951,-3.4853196912099094e-05,-0.010923690857463364,0.26541764246682276,0.1551747909476246
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C1,0.6,0.6,1.0,4,early_stopping,1200,86,85,0.9525425419997192,0.7831659406896204,0.1959932834150777,0.7707309965230126,0.1837400708715326,0.8319263361490763,0.842867328850079,14,0.8448275862068966,0.8448275862068966,0.6982197400300848,0.6982197400300848,0.1931156414356208,0.7719715165718323,0.7106923203217235,0.1748929229946264,0.7626560290238726,0.7215693359232038,1.0,1.0,0.0028776419794569186,0.011194424117788149,0.12123401582735283,0.008847147876906214,0.00807496749913994,0.12129799292687515,-0.15517241379310343,-0.3017802599699152
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C2,0.6,1.0,0.6,4,early_stopping,1200,46,45,0.7098150989986607,0.7757856559341921,0.1926043126476361,0.7695687490994564,0.1804719110589191,0.7817289790304142,0.7921989238848135,14,1.0,1.0,0.8331990378043008,0.8331990378043008,0.1931156414356208,0.7719715165718323,0.7106923203217235,0.1748929229946264,0.7626560290238726,0.7215693359232038,1.0,1.0,-0.0005113287879846828,0.0038141393623598585,0.07103665870869069,0.005578988064292717,0.006912720075583745,0.07062958796160967,0.0,-0.16680096219569918
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C3,0.6,0.6,0.6,4,early_stopping,1200,6,5,0.3651462030029506,0.7510762504573497,0.1800381436476374,0.7501949441932237,0.1636975106976009,0.6004424111257527,0.608906249200617,14,0.8055555555555556,0.8055555555555556,0.6023596773596772,0.6023596773596772,0.1931156414356208,0.7719715165718323,0.7106923203217235,0.1748929229946264,0.7626560290238726,0.7215693359232038,1.0,1.0,-0.013077497787983394,-0.020895266114482558,-0.11024990919597077,-0.011195412297025475,-0.012461084830648894,-0.11266308672258685,-0.19444444444444442,-0.3976403226403228
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C1,0.6,0.6,1.0,4,early_stopping,1200,68,67,0.7967237390039372,0.7880880690061948,0.2019451196416867,0.7770912477017721,0.188418958755396,0.8382575996802678,0.8468057853918376,14,0.2755102040816326,0.2755102040816326,0.1621537192965764,0.1621537192965764,0.1971803328169485,0.7876436314833273,0.7910430483653235,0.1895716032643418,0.7781141839504992,0.7983349682244025,0.0952380952380952,0.0153860689574975,0.004764786824738215,0.0004444375228674913,0.04721455131494434,-0.0011526445089458104,-0.0010229362487271798,0.048470817167435065,0.18027210884353742,0.1467676503390789
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C2,0.6,1.0,0.6,4,early_stopping,1200,18,17,0.4316700260023935,0.7873721786250488,0.2032188678450151,0.7754914554796644,0.1899023954140042,0.7554783583469563,0.764788068704125,14,0.5416666666666666,0.5416666666666666,0.2277218152218152,0.2277218152218152,0.1971803328169485,0.7876436314833273,0.7910430483653235,0.1895716032643418,0.7781141839504992,0.7983349682244025,0.0952380952380952,0.0153860689574975,0.006038535028066616,-0.00027145285827845367,-0.03556469001836715,0.00033079214966239,-0.0026227284708348897,-0.03354689952027756,0.4464285714285714,0.2123357462643177
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C3,0.6,0.6,0.6,4,early_stopping,1200,41,40,0.8938234759989427,0.7891834414150718,0.2067947207782383,0.7765906013426305,0.1950520764260788,0.7917260970434444,0.8010973405264641,14,0.4788732394366197,0.4788732394366197,0.2151914595576567,0.2151914595576567,0.1971803328169485,0.7876436314833273,0.7910430483653235,0.1895716032643418,0.7781141839504992,0.7983349682244025,0.0952380952380952,0.0153860689574975,0.0096143879612898,0.001539809931744518,0.0006830486781209677,0.005480473161736998,-0.0015235826078687786,0.0027623723020615554,0.3836351441985245,0.1998053906001592
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C1,0.4,0.4,1.0,4,early_stopping,1200,69,68,0.9780185999989044,0.7747613501595993,0.1970859641277153,0.7712906799299847,0.1794603681938229,0.8102978443186891,0.823097818726012,14,0.6868686868686869,0.6868686868686869,0.5507346469467681,0.5507346469467681,0.1931156414356208,0.7719715165718323,0.7106923203217235,0.1748929229946264,0.7626560290238726,0.7215693359232038,1.0,1.0,0.003970322692094519,0.0027898335877670766,0.09960552399696565,0.004567445199196524,0.00863465090611204,0.10152848280280813,-0.31313131313131315,-0.4492653530532319
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C2,0.4,1.0,0.4,4,early_stopping,1200,95,94,0.9527713150018826,0.7798280759137531,0.1954150960029139,0.7704199596840979,0.1826943117760883,0.8276932446032687,0.8381639583004664,14,0.864,0.864,0.537255722055722,0.537255722055722,0.1931156414356208,0.7719715165718323,0.7106923203217235,0.1748929229946264,0.7626560290238726,0.7215693359232038,1.0,1.0,0.0022994545672931077,0.007856559341920866,0.11700092428154518,0.007801388781461915,0.007763930660225293,0.11659462237726259,-0.136,-0.46274427794427797
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C3,0.4,0.4,0.4,4,early_stopping,1200,62,61,0.6963947010008269,0.7471651214027074,0.1760137610120312,0.7567774226071045,0.1739002604207292,0.743921134946418,0.7587253129279998,14,0.3478260869565217,0.3478260869565217,0.1695174089195828,0.1695174089195828,0.1931156414356208,0.7719715165718323,0.7106923203217235,0.1748929229946264,0.7626560290238726,0.7215693359232038,1.0,1.0,-0.017101880423589594,-0.024806395169124862,0.033228814624694514,-0.000992662573897185,-0.005878606416768184,0.037155977004796004,-0.6521739130434783,-0.8304825910804172
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C1,0.4,0.4,1.0,4,early_stopping,1200,33,32,0.4507965910015628,0.7850637450953181,0.1999499359479747,0.7772162314691242,0.1941152390756885,0.7748573013398173,0.7839084181789832,14,0.2539682539682539,0.2539682539682539,0.1672335600907029,0.1672335600907029,0.1971803328169485,0.7876436314833273,0.7910430483653235,0.1895716032643418,0.7781141839504992,0.7983349682244025,0.0952380952380952,0.0153860689574975,0.0027696031310261993,-0.0025798863880092116,-0.016185747025506125,0.004543635811346702,-0.0008979524813750306,-0.014426550045419373,0.1587301587301587,0.1518474911332054
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C2,0.4,1.0,0.4,4,early_stopping,1200,39,38,0.6664886680009658,0.7862152019908908,0.203302937767288,0.7771496750726887,0.193009112890247,0.7946396681975639,0.8041670581872226,14,0.4492753623188406,0.4492753623188406,0.2090438949134601,0.2090438949134601,0.1971803328169485,0.7876436314833273,0.7910430483653235,0.1895716032643418,0.7781141839504992,0.7983349682244025,0.0952380952380952,0.0153860689574975,0.006122604950339505,-0.0014284294924364893,0.0035966198322404663,0.003437509625905194,-0.0009645088778105215,0.005832089962820031,0.35403726708074534,0.1936578259559626
phase0_20251220_230029,1,1,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C3,0.4,0.4,0.4,4,early_stopping,1200,108,107,1.0254843279981287,0.7856281383656528,0.197878575382601,0.7756657214642245,0.1878465412976664,0.8362179223743031,0.8453863329230671,14,0.1884057971014492,0.1884057971014492,0.0812523627741019,0.0812523627741019,0.1971803328169485,0.7876436314833273,0.7910430483653235,0.1895716032643418,0.7781141839504992,0.7983349682244025,0.0952380952380952,0.0153860689574975,0.0006982425656525126,-0.0020154931176744606,0.04517487400897968,-0.0017250619666754063,-0.0024484624862747273,0.047051364698664555,0.09316770186335399,0.0658662938166044
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C0,1.0,1.0,1.0,4,early_stopping,1200,31,30,0.6070515489991521,0.7961954883162349,0.1925861328769683,0.7849147404952548,0.1903057936484657,0.7711306032766665,0.7710174434631897,14,1.0,1.0,1.0,1.0,0.1925861328769683,0.7961954883162349,0.7711306032766665,0.1903057936484657,0.7849147404952548,0.7710174434631897,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C0,1.0,1.0,1.0,4,early_stopping,1200,44,43,0.8287411290002638,0.8005264266946224,0.1957140865302986,0.782426888096186,0.1923860817967852,0.8277398836522054,0.8272239897320418,14,0.027027027027027,0.027027027027027,0.0048262548262548,0.0048262548262548,0.1957140865302986,0.8005264266946224,0.8277398836522054,0.1923860817967852,0.782426888096186,0.8272239897320418,0.027027027027027,0.0048262548262548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C1,0.9,0.9,1.0,4,early_stopping,1200,27,26,0.582258128997637,0.7963554467774673,0.1940277762083014,0.7843437219598919,0.1905241741991535,0.7600675336586276,0.7598795045726928,14,1.0,1.0,0.9974937343358397,0.9974937343358397,0.1925861328769683,0.7961954883162349,0.7711306032766665,0.1903057936484657,0.7849147404952548,0.7710174434631897,1.0,1.0,0.0014416433313330923,0.0001599584612324012,-0.011063069618038934,0.00021838055068779116,-0.0005710185353628994,-0.011137938890496857,0.0,-0.0025062656641603454
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C2,0.9,1.0,0.9,4,early_stopping,1200,35,34,0.7050937309977598,0.7991372329576265,0.1955521249075776,0.7848199369177216,0.1928169315522045,0.7880016905299826,0.7880825211334626,14,1.0,1.0,0.9805734009580162,0.9805734009580162,0.1925861328769683,0.7961954883162349,0.7711306032766665,0.1903057936484657,0.7849147404952548,0.7710174434631897,1.0,1.0,0.0029659920306092935,0.0029417446413916304,0.016871087253316097,0.0025111379037388026,-9.480357753322011e-05,0.017065077670272877,0.0,-0.01942659904198385
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C3,0.9,0.9,0.9,4,early_stopping,1200,41,40,0.6532833789970027,0.7983178158642394,0.1945393167963215,0.7866678926318176,0.1911035672161669,0.7993762633849139,0.7993960733574764,14,0.9859154929577464,0.9859154929577464,0.9342208261222344,0.9342208261222344,0.1925861328769683,0.7961954883162349,0.7711306032766665,0.1903057936484657,0.7849147404952548,0.7710174434631897,1.0,1.0,0.001953183919353202,0.0021223275480045656,0.02824566010824736,0.0007977735677011932,0.0017531521365627967,0.028378629894286744,-0.014084507042253613,-0.06577917387776555
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C1,0.9,0.9,1.0,4,early_stopping,1200,28,27,0.4638089220024994,0.8020254753858025,0.1940580658440318,0.7829840650895218,0.1921357387291359,0.7909465112853917,0.7896056291178694,14,0.1034482758620689,0.1034482758620689,0.0234369079196665,0.0234369079196665,0.1957140865302986,0.8005264266946224,0.8277398836522054,0.1923860817967852,0.782426888096186,0.8272239897320418,0.027027027027027,0.0048262548262548,-0.0016560206862668014,0.001499048691180116,-0.03679337236681368,-0.0002503430676493168,0.0005571769933357951,-0.03761836061417245,0.0764212488350419,0.0186106530934117
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C2,0.9,1.0,0.9,4,early_stopping,1200,45,44,0.6910089579978376,0.8008689285677479,0.193851472766565,0.7829808793377855,0.1893794784581661,0.8286576055462164,0.8281110896836734,14,0.0933333333333333,0.0933333333333333,0.0282222222222222,0.0282222222222222,0.1957140865302986,0.8005264266946224,0.8277398836522054,0.1923860817967852,0.782426888096186,0.8272239897320418,0.027027027027027,0.0048262548262548,-0.0018626137637335893,0.0003425018731255669,0.0009177218940109588,-0.0030066033386191016,0.0005539912415994941,0.0008870999516316092,0.0663063063063063,0.0233959673959674
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C3,0.9,0.9,0.9,4,early_stopping,1200,5,4,0.474787371000275,0.7969786159986091,0.1904603568061781,0.7816218815884642,0.187341394848664,0.7285035319086003,0.7290415847189469,14,0.1714285714285714,0.1714285714285714,0.0850235478806907,0.0850235478806907,0.1957140865302986,0.8005264266946224,0.8277398836522054,0.1923860817967852,0.782426888096186,0.8272239897320418,0.027027027027027,0.0048262548262548,-0.005253729724120498,-0.003547810696013287,-0.09923635174360512,-0.005044686948121213,-0.0008050065077217505,-0.09818240501309494,0.1444015444015444,0.0801972930544359
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C1,0.8,0.8,1.0,4,early_stopping,1200,41,40,0.7247662610025145,0.7979742176342856,0.193662119561994,0.7853287783674714,0.1975244814178519,0.7983198359412773,0.7989298651107963,14,0.9859154929577464,0.9859154929577464,0.9561644536996644,0.9561644536996644,0.1925861328769683,0.7961954883162349,0.7711306032766665,0.1903057936484657,0.7849147404952548,0.7710174434631897,1.0,1.0,0.0010759866850257038,0.0017787293180506758,0.02718923266461082,0.007218687769386195,0.0004140378722166105,0.027912421647606656,-0.014084507042253613,-0.04383554630033559
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C2,0.8,1.0,0.8,4,early_stopping,1200,49,48,0.7106050490037887,0.7993549694237043,0.1926983398681037,0.7835437687135451,0.1938281910536896,0.808698677775386,0.8096809626096506,14,1.0,1.0,0.9237978617725452,0.9237978617725452,0.1925861328769683,0.7961954883162349,0.7711306032766665,0.1903057936484657,0.7849147404952548,0.7710174434631897,1.0,1.0,0.00011220699113539956,0.0031594811074694418,0.03756807449871946,0.0035223974052238927,-0.00137097178170964,0.038663519146460934,0.0,-0.07620213822745481
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C3,0.8,0.8,0.8,4,early_stopping,1200,67,66,0.8763221369954408,0.7994425683342766,0.1940581029765533,0.7878727659092047,0.1960880963064826,0.8396266580258307,0.8383380307362045,14,0.9690721649484536,0.9690721649484536,0.8016365650386265,0.8016365650386265,0.1925861328769683,0.7961954883162349,0.7711306032766665,0.1903057936484657,0.7849147404952548,0.7710174434631897,1.0,1.0,0.001471970099584996,0.003247080018041748,0.0684960547491642,0.005782302658016908,0.0029580254139499607,0.06732058727301482,-0.030927835051546393,-0.19836343496137354
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C1,0.8,0.8,1.0,4,early_stopping,1200,10,9,0.432810205995338,0.8020924627880046,0.1954207870653883,0.7829800005097202,0.1856862734723343,0.7395883815671561,0.7372080782073943,14,0.2,0.2,0.1118528693528693,0.1118528693528693,0.1957140865302986,0.8005264266946224,0.8277398836522054,0.1923860817967852,0.782426888096186,0.8272239897320418,0.027027027027027,0.0048262548262548,-0.00029329946491030157,0.0015660360933822393,-0.0881515020850493,-0.006699808324450912,0.0005531124135341736,-0.0900159115246475,0.172972972972973,0.1070266145266145
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C2,0.8,1.0,0.8,4,early_stopping,1200,26,25,0.5440195319970371,0.8008532506651048,0.1920396406478687,0.7842739649822168,0.1881117065710726,0.7808727976094136,0.7796616549731433,14,0.25,0.25,0.0886613386613386,0.0886613386613386,0.1957140865302986,0.8005264266946224,0.8277398836522054,0.1923860817967852,0.782426888096186,0.8272239897320418,0.027027027027027,0.0048262548262548,-0.0036744458824299053,0.00032682397048244827,-0.04686708604279177,-0.004274375225712612,0.0018470768860308073,-0.047562334758898483,0.222972972972973,0.0838350838350838
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F1,C3,0.8,0.8,0.8,4,early_stopping,1200,25,24,0.571411712000554,0.8005311410289836,0.1975533588642911,0.7847768743425266,0.1895559787578087,0.7788670374931389,0.7780499116616508,14,0.3636363636363636,0.3636363636363636,0.2003296703296703,0.2003296703296703,0.1957140865302986,0.8005264266946224,0.8277398836522054,0.1923860817967852,0.782426888096186,0.8272239897320418,0.027027027027027,0.0048262548262548,0.0018392723339925032,4.71433436122215e-06,-0.04887284615906651,-0.002830103038976517,0.0023499862463406407,-0.04917407807039098,0.33660933660933656,0.19550341550341552
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C1,0.6,0.6,1.0,4,early_stopping,1200,38,37,0.6668606739985989,0.7964701257016957,0.1960830232581682,0.7827081130770496,0.1952868980683119,0.7831897372266187,0.7818532856014672,14,0.9264705882352942,0.9264705882352942,0.8667169431875312,0.8667169431875312,0.1925861328769683,0.7961954883162349,0.7711306032766665,0.1903057936484657,0.7849147404952548,0.7710174434631897,1.0,1.0,0.0034968903811999075,0.0002746373854608519,0.012059133949952172,0.0049811044198461996,-0.0022066274182052092,0.010835842138277485,-0.07352941176470584,-0.13328305681246877
phase0_20251220_230029,2,0,count_exposure,2.0,2.0,1.0,1.4,80.0,2.0,0,1.0,120,1.0,0.05,F0,C2,0.6,1.0,0.6,4,early_stopping,1200,23,22,0.4984948450000956,0.7934833207946658,0.1933499296475049,0.782177630486194,0.1934967982034581,0.7417177276883132,0.7391310583867755,14,1.0,1.0,0.8795454021869118,0.8795454021869118,0.1925861328769683,0.7961954883162349,0.7711306032766665,0.1903057936484657,0.7849147404952548,0.7710174434631897,1.0,1.0,0.00076379677053659,-0.002712167521569109,-0.02941287558835326,0.0031910045549924104,-0.002737110009060739,-0.03188638507641417,0.0,-0.1204545978130882
